CustomerID,CreditScore,Age,TenureMonths,Balance,NumOfProducts,HasCreditCard,IsActiveMember,MonthsInactive,DependentCount,EstimatedSalary,Geography,Gender,EducationLevel,MaritalStatus,CustomerChurn
104446,632,39,75,40582,2,1,1,7,4,27514,Spain,Male,Bachelor,Married,No
104447,485,61,96,97280,1,0,1,8,3,58207,Germany,Female,Master,Married,Yes
104448,816,27,151,13239,2,1,0,7,3,83742,France,Male,Master,Married,Yes
104449,729,72,147,81990,3,1,0,4,2,78218,Spain,Male,Bachelor,Married,No
104450,711,23,29,9881,2,1,1,4,1,29102,Germany,Male,High School,Single,No
104451,798,34,87,83864,2,0,0,2,2,55902,Germany,Female,Bachelor,Married,No
104452,790,68,6,141058,1,1,1,11,0,27819,France,Female,Bachelor,Divorced,No
104453,442,67,35,20451,2,1,1,5,1,67483,Spain,Female,Master,Married,No
104454,458,55,37,37739,4,0,1,9,0,63310,France,Female,Master,Single,Yes
104455,590,41,51,53695,4,1,1,2,3,71302,France,Male,High School,Single,No
104456,704,68,142,4140,3,1,1,1,2,40899,France,Female,Bachelor,Married,Yes
104457,773,27,173,34069,3,0,0,6,2,46019,Germany,Female,High School,Married,No
104458,491,73,150,22360,3,1,1,9,4,79770,France,Male,High School,Married,Yes
104459,640,25,139,102965,3,1,0,2,1,80620,Germany,Male,Bachelor,Married,Yes
104460,781,38,171,104648,1,0,1,3,3,93445,France,Male,Bachelor,Single,No
104461,586,73,142,60329,2,1,0,10,4,88422,Spain,Female,Bachelor,Single,No
104462,689,23,92,53316,1,1,0,9,4,27026,France,Female,Master,Single,No
104463,661,38,106,66154,3,0,0,7,2,84482,Spain,Female,Bachelor,Single,No
104464,526,74,125,22784,2,0,1,0,1,59311,Germany,Male,PhD,Single,No
104465,490,56,48,25919,4,0,1,8,2,74550,France,Male,Bachelor,Single,Yes
104466,538,41,20,40339,1,0,0,5,1,53238,Spain,Male,PhD,Single,Yes
104467,835,50,14,139054,2,0,1,1,4,41700,Germany,Male,Bachelor,Single,Yes
104468,398,35,13,64368,4,1,0,2,0,54306,Germany,Female,Bachelor,Single,Yes
104469,651,73,41,40035,4,0,1,4,3,61291,France,Male,Bachelor,Married,No
104470,718,45,14,73574,3,1,1,10,4,65802,France,Male,Bachelor,Divorced,Yes
104471,539,74,62,23172,4,1,0,11,2,79473,Spain,Male,Bachelor,Single,No
104472,485,69,26,65553,4,1,0,5,3,39245,France,Male,Bachelor,Single,Yes
104473,392,49,92,26439,3,1,1,8,4,37505,Spain,Female,Bachelor,Single,No
104474,753,29,104,16402,2,1,1,1,1,27405,Spain,Male,Master,Married,No
104475,729,65,52,47045,2,0,0,4,2,55558,Germany,Male,High School,Single,No
104476,702,59,51,58058,3,0,1,6,4,42508,Spain,Female,Bachelor,Single,No
104477,439,44,62,30744,1,0,0,10,1,53378,Germany,Male,Bachelor,Divorced,Yes
104478,644,27,56,41678,3,1,0,11,1,60493,Germany,Female,High School,Single,No
104479,690,63,119,59219,2,1,1,10,1,24348,Spain,Male,PhD,Divorced,No
104480,594,74,51,72988,1,1,0,6,3,48890,Germany,Male,Master,Married,Yes
104481,782,69,106,112963,3,1,1,3,2,67254,France,Female,High School,Married,No
104482,541,59,42,21890,2,1,1,2,1,61376,France,Male,Bachelor,Married,No
104483,667,49,134,151286,2,0,0,7,4,52518,Germany,Female,Bachelor,Single,Yes
104484,455,59,116,50706,2,1,1,1,1,59288,France,Male,High School,Married,No
104485,712,43,169,77488,4,1,0,4,2,54562,France,Female,Bachelor,Single,Yes
104486,659,42,3,60160,4,0,1,11,3,40073,France,Female,High School,Married,No
104487,731,28,132,11507,1,0,1,9,1,36698,Spain,Female,Master,Single,No
104488,582,40,79,3706,1,1,1,4,4,113746,France,Female,Master,Single,No
104489,614,51,40,64784,1,1,0,0,2,72573,Germany,Male,High School,Married,No
104490,693,74,131,35775,4,1,0,6,1,81626,Germany,Female,Master,Married,No
104491,386,69,1,60569,1,1,1,3,3,72075,Spain,Male,Master,Single,No
104492,654,57,148,32394,2,1,0,9,0,87860,France,Male,Bachelor,Married,No
104493,390,40,42,18715,2,1,1,11,4,71466,Spain,Male,High School,Married,Yes
104494,366,46,81,16775,1,0,0,1,1,17902,France,Male,Master,Married,No
104495,693,48,107,65565,1,1,1,7,1,43234,Germany,Female,High School,Married,No
104496,626,24,136,16202,4,1,0,3,0,64725,Germany,Female,Bachelor,Married,No
104497,656,57,155,62707,2,0,1,0,2,64180,France,Male,High School,Married,No
104498,408,50,25,24222,3,1,1,7,0,62628,France,Female,Bachelor,Married,No
104499,772,38,81,73679,3,1,0,10,2,37685,Germany,Female,Bachelor,Divorced,Yes
104500,532,19,82,7705,4,1,1,6,1,48773,France,Male,Bachelor,Single,Yes
104501,390,35,130,11469,4,1,0,2,0,64951,Spain,Male,High School,Single,No
104502,388,64,72,57904,4,1,0,2,1,60726,Spain,Male,Bachelor,Married,No
104503,746,50,99,41075,2,1,0,6,0,75509,France,Female,Master,Single,Yes
104504,541,54,48,11400,1,1,1,1,1,38504,Spain,Male,High School,Married,No
104505,616,51,144,116563,1,1,1,4,1,69718,Germany,Female,Bachelor,Single,No
104506,843,37,62,16144,4,1,0,6,1,48542,Germany,Male,High School,Married,No
104507,496,52,54,27329,2,1,1,5,3,52878,Germany,Female,Bachelor,Married,No
104508,744,68,150,11300,3,1,0,9,0,58884,Germany,Female,Bachelor,Single,Yes
104509,682,67,33,24553,4,1,1,6,3,25371,Spain,Female,Bachelor,Married,No
104510,476,71,104,33829,2,0,0,1,1,62543,Germany,Male,High School,Married,Yes
104511,395,35,104,17495,4,0,1,6,4,85154,France,Male,High School,Divorced,No
104512,394,63,68,73287,2,1,1,1,2,35679,France,Female,High School,Married,No
104513,350,41,14,25038,2,1,1,6,0,97155,France,Male,Master,Married,No
104514,517,25,174,65376,4,1,1,7,0,47049,France,Female,Bachelor,Married,Yes
104515,457,47,2,11601,1,1,1,9,2,71781,France,Female,PhD,Single,Yes
104516,368,61,155,23663,4,1,1,7,3,33536,France,Female,Master,Single,No
104517,681,70,2,405,1,1,1,4,2,103183,Spain,Female,Master,Single,No
104518,421,27,101,71073,1,1,1,6,4,38796,Germany,Female,Bachelor,Divorced,No
104519,805,40,3,49160,3,1,0,10,1,64142,Germany,Female,High School,Single,No
104520,794,69,87,85139,2,1,1,7,2,49280,France,Female,Master,Married,No
104521,458,66,158,30405,4,1,1,3,2,59002,France,Female,High School,Married,No
104522,617,28,44,80407,2,1,0,1,1,62242,France,Male,Bachelor,Single,No
104523,794,19,44,52147,3,1,1,6,0,53476,Spain,Male,Master,Divorced,Yes
104524,589,43,74,181,1,1,1,0,4,46404,Spain,Male,Bachelor,Married,No
104525,766,53,164,14631,4,0,1,11,2,59056,Spain,Female,High School,Married,No
104526,650,50,8,34050,2,0,1,1,2,58621,France,Male,Bachelor,Single,No
104527,439,64,144,48207,3,1,0,9,0,66477,Germany,Female,PhD,Single,Yes
104528,452,30,117,3392,1,0,1,6,4,69689,Spain,Female,PhD,Married,Yes
104529,825,57,64,61053,1,1,1,11,1,76220,Spain,Male,Bachelor,Single,Yes
104530,599,42,130,39212,2,0,0,11,1,71233,France,Female,Master,Married,Yes
104531,802,21,25,37304,1,1,1,9,3,62644,Spain,Male,High School,Single,No
104532,357,59,158,17269,3,0,0,0,4,54870,Spain,Male,High School,Married,Yes
104533,502,36,25,45172,1,0,0,6,4,29342,France,Male,Bachelor,Married,Yes
104534,696,35,22,1394,4,0,1,4,2,63107,Germany,Female,High School,Married,No
104535,523,54,29,3344,4,1,0,10,3,81889,France,Male,Bachelor,Single,Yes
104536,692,47,9,66189,2,1,1,2,1,44659,Spain,Female,High School,Married,No
104537,507,36,71,19422,3,1,1,10,4,46637,Germany,Female,Bachelor,Single,No
104538,842,40,63,21306,1,1,0,1,4,86109,France,Female,High School,Single,No
104539,780,71,149,11684,1,1,1,6,0,92650,France,Female,High School,Single,No
104540,564,33,142,29495,1,1,1,8,1,43302,Germany,Female,Master,Divorced,Yes
104541,526,18,122,2670,4,1,0,8,0,111030,France,Female,High School,Divorced,No
104542,524,29,104,17860,3,0,1,9,3,68350,France,Male,High School,Married,No
104543,689,41,73,37446,1,0,1,9,4,78469,Spain,Male,High School,Married,Yes
104544,687,51,147,31334,2,1,1,7,3,52957,Spain,Female,Master,Married,Yes
104545,495,70,104,400767,3,0,1,1,0,65163,Spain,Male,Bachelor,Single,Yes
104546,799,74,46,24614,3,1,0,0,1,68517,Germany,Female,Bachelor,Married,No
104547,673,25,86,24469,1,1,0,7,4,42009,Germany,Male,High School,Married,Yes
104548,827,35,52,35017,4,1,0,1,1,93070,Spain,Male,Bachelor,Married,No
104549,510,74,128,10555,3,0,1,3,3,59216,France,Male,High School,Married,No
104550,476,65,1,104497,2,1,0,11,2,49998,Germany,Male,High School,Divorced,Yes
104551,769,22,57,42463,3,1,1,3,1,36824,Germany,Female,Bachelor,Single,Yes
104552,431,43,146,10666,4,1,1,1,1,71247,France,Male,Master,Married,No
104553,834,47,71,78859,2,1,0,3,1,65118,Germany,Male,High School,Divorced,Yes
104554,496,71,139,1747,4,0,0,6,4,40487,France,Female,Master,Married,No
104555,588,30,153,202461,1,1,1,5,3,62802,Spain,Female,High School,Married,Yes
104556,761,36,26,100179,3,1,0,9,3,69758,France,Male,High School,Single,Yes
104557,773,46,28,43332,2,0,1,5,4,52100,Spain,Male,High School,Single,No
104558,433,20,14,5900,4,0,1,3,1,67471,Germany,Female,Master,Single,No
104559,462,43,173,12121,1,1,1,1,1,60095,France,Male,High School,Single,No
104560,574,57,128,16386,2,1,1,4,2,55608,Germany,Male,Bachelor,Married,Yes
104561,681,29,59,13790,3,1,1,10,1,40800,Spain,Female,High School,Married,Yes
104562,727,19,106,34410,3,0,1,2,0,63981,Spain,Male,Bachelor,Divorced,No
104563,592,28,2,144623,4,1,1,2,1,18519,France,Female,Bachelor,Single,Yes
104564,492,61,114,29365,2,1,1,3,2,88762,France,Female,High School,Single,No
104565,390,45,145,54171,1,1,0,10,0,83745,Germany,Male,Master,Single,Yes
104566,772,35,51,58331,1,1,0,10,2,39510,Spain,Female,Master,Single,No
104567,607,30,59,102623,1,1,1,4,2,31222,France,Male,High School,Married,Yes
104568,796,54,33,1720,4,0,1,10,3,83385,Spain,Male,Bachelor,Single,Yes
104569,634,39,95,25903,1,1,1,1,4,56678,Germany,Male,Bachelor,Single,No
104570,454,29,88,76794,2,1,1,5,2,61197,France,Male,Master,Married,No
104571,551,19,59,84334,4,1,1,5,1,60478,France,Male,Bachelor,Single,No
104572,799,54,153,131093,3,1,1,7,3,33719,Spain,Female,High School,Single,No
104573,656,24,18,60667,4,1,1,1,0,75709,France,Female,Master,Married,No
104574,680,43,110,14062,4,1,1,7,4,68978,France,Female,High School,Married,No
104575,810,43,21,35227,4,1,1,7,3,60375,Spain,Male,High School,Divorced,No
104576,615,41,160,1644,2,0,0,3,2,14622,Germany,Female,Bachelor,Married,Yes
104577,747,29,165,52054,3,1,1,6,3,70072,France,Male,High School,Divorced,No
104578,559,33,127,40405,3,0,0,6,1,67564,France,Male,High School,Single,No
104579,400,40,34,54956,4,1,1,0,1,58112,Germany,Female,High School,Single,No
104580,467,57,106,133064,4,0,1,0,1,79305,France,Female,Master,Married,No
104581,550,26,127,58122,4,1,1,7,4,82579,Spain,Female,High School,Married,No
104582,726,49,82,19316,2,1,0,10,3,66714,France,Male,High School,Married,No
104583,388,32,137,11078,2,1,0,0,3,29758,France,Male,High School,Married,No
104584,377,54,142,96426,1,0,0,2,2,34693,Spain,Female,Bachelor,Single,Yes
104585,608,30,138,10804,3,1,1,5,0,46046,Spain,Female,Bachelor,Single,No
104586,433,22,110,8814,1,1,0,7,1,55028,Spain,Male,Bachelor,Single,Yes
104587,803,28,89,11572,1,0,1,4,0,76831,Spain,Female,Master,Single,No
104588,504,27,23,35549,4,1,1,4,0,66589,Spain,Male,Bachelor,Married,No
104589,466,69,76,6630,2,1,0,3,1,56685,Spain,Male,Bachelor,Single,No
104590,351,30,100,139127,1,1,1,3,1,72580,Spain,Male,Bachelor,Single,No
104591,442,58,131,169444,1,1,1,6,2,44492,Spain,Male,Bachelor,Divorced,No
104592,515,70,12,182103,1,1,1,5,4,72538,France,Male,Bachelor,Married,No
104593,736,63,97,1996,4,1,1,7,1,64555,France,Female,Master,Single,No
104594,749,67,119,146122,4,1,1,10,0,70464,Spain,Female,Master,Married,No
104595,699,32,36,297900,2,0,1,5,2,76925,France,Female,Bachelor,Married,No
104596,645,59,47,142737,1,0,1,10,3,59048,Spain,Male,PhD,Single,Yes
104597,607,73,0,55576,1,1,0,9,2,20179,Germany,Female,Bachelor,Married,Yes
104598,430,24,59,60404,2,1,0,6,1,46818,Spain,Female,High School,Single,Yes
104599,774,57,139,6520,2,0,0,9,1,75633,France,Female,Bachelor,Married,No
104600,617,45,148,103692,2,1,0,9,4,48703,Germany,Male,High School,Single,Yes
104601,768,49,138,3075,3,1,1,4,2,46711,Spain,Female,High School,Married,No
104602,584,52,43,19117,2,0,1,5,1,61245,France,Female,Bachelor,Married,No
104603,670,32,114,236376,4,0,1,0,0,81868,Germany,Male,High School,Married,No
104604,660,65,107,27437,3,1,0,2,0,69160,Germany,Female,High School,Married,No
104605,650,53,43,7030,2,1,0,11,2,94816,Germany,Female,Bachelor,Married,Yes
104606,812,38,77,174166,4,1,1,7,4,68030,Germany,Male,High School,Single,No
104607,823,23,161,207197,2,1,0,2,2,67257,France,Female,High School,Married,No
104608,706,18,24,10354,2,1,1,0,4,55326,Spain,Male,Master,Single,No
104609,562,21,131,100051,3,1,1,2,0,28972,France,Female,Bachelor,Married,No
104610,411,28,115,24750,4,0,1,11,1,62946,France,Male,Master,Married,No
104611,398,61,118,24012,1,1,0,3,3,60830,Spain,Male,Master,Single,Yes
104612,476,43,143,15238,2,1,0,7,1,73271,France,Male,Master,Single,Yes
104613,572,54,9,2287,3,1,0,8,0,66097,France,Male,Bachelor,Married,Yes
104614,758,40,108,15599,4,1,1,3,0,65385,France,Female,Bachelor,Single,No
104615,628,46,34,2764,2,0,1,11,1,82711,France,Male,High School,Single,Yes
104616,757,38,133,129096,1,1,0,6,1,54777,Germany,Male,Bachelor,Married,Yes
104617,643,65,18,54194,4,1,0,0,0,76772,Spain,Female,Bachelor,Single,No
104618,633,62,7,108852,4,1,1,8,1,85770,Germany,Female,Bachelor,Single,Yes
104619,626,62,9,63167,3,0,0,10,3,48928,France,Female,Master,Married,No
104620,787,66,165,7037,2,1,1,11,3,51838,Germany,Male,Bachelor,Single,Yes
104621,456,44,28,141158,2,1,0,3,2,44638,France,Female,Bachelor,Divorced,Yes
104622,495,56,14,115076,4,0,1,8,3,32850,France,Male,High School,Divorced,No
104623,769,57,86,21391,2,0,1,2,0,96877,France,Female,Bachelor,Married,No
104624,448,30,22,5913,4,1,1,10,0,123702,Germany,Female,Bachelor,Single,No
104625,778,40,45,60896,1,0,0,4,2,64210,Germany,Female,Bachelor,Married,No
104626,724,33,27,65164,3,1,0,0,4,53387,Spain,Male,Bachelor,Single,No
104627,422,47,25,113568,2,1,1,10,2,94758,Germany,Male,High School,Single,Yes
104628,786,21,9,2705,2,1,1,2,4,72020,Spain,Male,High School,Single,No
104629,835,57,174,7640,3,1,1,4,4,44916,France,Male,Bachelor,Married,No
104630,471,33,3,45596,1,1,1,5,1,42436,Germany,Male,Bachelor,Single,Yes
104631,379,48,54,48265,1,1,0,7,3,76378,Germany,Male,High School,Married,No
104632,537,70,65,1709,1,0,1,0,4,67663,Spain,Male,High School,Single,No
104633,713,59,66,25286,1,0,0,2,1,82446,France,Male,Bachelor,Married,No
104634,703,42,134,43873,1,0,0,0,2,74075,Germany,Male,Master,Single,Yes
104635,637,61,54,66954,4,1,0,4,2,35588,Spain,Male,High School,Divorced,No
104636,800,29,30,19001,2,1,1,7,4,44527,Spain,Male,Bachelor,Married,No
104637,544,43,73,33073,2,0,0,3,1,42443,France,Male,Master,Single,No
104638,505,54,18,84115,2,1,1,10,0,64340,France,Female,High School,Single,No
104639,521,65,155,153842,4,1,0,8,3,57535,Germany,Female,High School,Single,No
104640,684,50,80,13089,3,1,0,5,4,50887,Germany,Female,Master,Married,Yes
104641,390,45,155,14587,1,0,1,5,0,53780,France,Female,High School,Single,No
104642,412,26,146,140519,3,1,0,10,3,73481,Spain,Male,Bachelor,Married,No
104643,372,29,86,25202,1,1,0,4,0,56382,France,Female,Bachelor,Single,Yes
104644,709,22,19,63354,1,0,1,9,1,46379,France,Female,High School,Married,No
104645,424,71,12,47372,3,1,1,4,4,33895,France,Male,High School,Married,No
104646,397,69,76,16815,2,0,0,10,0,41942,France,Male,Bachelor,Married,Yes
104647,509,71,42,53003,4,1,1,6,0,81364,France,Female,Bachelor,Divorced,No
104648,662,45,138,53293,3,1,1,7,0,46636,France,Female,High School,Divorced,No
104649,467,73,175,44879,2,1,1,6,4,96275,Germany,Male,Bachelor,Single,Yes
104650,449,52,142,5249,1,0,0,0,1,72591,Spain,Female,Bachelor,Married,Yes
104651,729,22,144,266664,2,1,0,0,1,43670,Germany,Male,Bachelor,Married,No
104652,766,51,49,25576,1,0,1,9,0,47747,France,Female,Bachelor,Married,Yes
104653,757,63,27,50840,1,1,1,5,1,17825,France,Male,High School,Married,Yes
104654,516,51,3,108473,2,1,0,2,3,51205,Spain,Male,Bachelor,Single,Yes
104655,639,30,21,27521,1,1,1,11,1,98971,Spain,Female,Bachelor,Married,No
104656,789,56,118,74344,4,1,1,8,0,92664,Germany,Female,Bachelor,Married,No
104657,505,59,100,178465,2,0,1,10,3,92168,France,Female,Bachelor,Single,No
104658,770,62,38,22231,3,1,0,6,4,72185,Germany,Male,Bachelor,Married,Yes
104659,356,65,33,25982,1,0,0,1,2,56442,Germany,Female,Bachelor,Single,No
104660,545,31,96,117998,1,0,1,11,1,61956,Spain,Male,Bachelor,Married,No
104661,770,28,43,8696,4,1,1,2,3,70894,Germany,Male,Master,Divorced,No
104662,405,59,169,1451,4,1,0,7,2,59674,Germany,Female,PhD,Married,Yes
104663,670,55,39,119784,3,0,1,0,4,44278,Germany,Female,Bachelor,Married,No
104664,542,21,96,86184,1,1,1,4,2,58561,France,Male,High School,Single,No
104665,396,70,139,179830,3,0,0,9,4,32945,Spain,Female,Master,Married,No
104666,497,50,129,3000,3,0,1,0,0,71895,Germany,Male,High School,Married,No
104667,624,24,155,8491,1,0,1,11,0,41823,France,Male,Bachelor,Married,Yes
104668,506,73,73,5564,3,1,0,8,4,71393,France,Female,Bachelor,Single,No
104669,551,58,85,57508,3,1,0,6,2,38397,France,Male,PhD,Married,No
104670,793,25,89,46572,4,1,0,4,1,56675,France,Male,PhD,Single,No
104671,751,54,66,22262,4,0,1,5,2,65500,France,Female,Master,Single,Yes
104672,825,68,75,2957,3,1,1,10,2,56720,France,Male,Bachelor,Married,No
104673,768,27,91,51036,1,1,0,2,1,72796,Spain,Male,Bachelor,Married,No
104674,776,60,9,42213,4,1,1,2,2,68954,Germany,Male,High School,Divorced,No
104675,844,74,85,5990,3,1,0,6,2,51564,Germany,Female,Master,Married,No
104676,828,32,101,119795,2,1,1,6,3,48201,Spain,Female,Bachelor,Married,Yes
104677,824,55,107,11092,2,1,0,6,4,46777,Spain,Male,Master,Single,No
104678,475,32,164,68033,3,1,1,1,0,43902,Spain,Female,High School,Single,No
104679,744,22,90,108174,2,1,1,1,4,101942,France,Female,Bachelor,Married,No
104680,654,46,78,43313,4,1,1,10,2,47387,France,Female,Bachelor,Single,No
104681,718,36,85,14174,1,1,1,11,1,81842,France,Female,High School,Married,Yes
104682,643,71,106,18499,3,0,0,4,1,63275,Germany,Male,Bachelor,Single,No
104683,413,68,167,108467,4,1,1,3,0,52893,Spain,Female,High School,Single,No
104684,674,27,100,17709,1,1,1,6,0,63883,France,Female,PhD,Married,No
104685,741,29,107,68559,2,0,1,2,0,65093,Spain,Male,Master,Married,No
104686,767,71,59,231091,2,0,1,4,1,24844,France,Male,Bachelor,Single,No
104687,525,21,47,430225,2,1,0,1,2,58446,Germany,Female,High School,Single,Yes
104688,465,48,116,38123,2,1,0,0,0,60128,France,Male,High School,Divorced,No
104689,789,35,105,87595,4,0,1,8,0,53418,Germany,Female,High School,Married,No
104690,553,33,146,231524,4,0,1,3,1,17542,Spain,Male,Bachelor,Married,No
104691,835,57,32,23474,1,1,0,7,2,53359,France,Male,Master,Single,No
104692,670,53,43,14545,3,0,1,11,0,92270,France,Female,High School,Married,No
104693,380,42,164,6065,1,0,1,6,2,71011,Spain,Female,High School,Single,Yes
104694,737,40,111,7593,3,1,1,11,3,38948,Spain,Female,High School,Single,No
104695,462,29,88,96056,2,1,0,0,0,77864,Spain,Male,Bachelor,Single,No
104696,714,51,35,44424,2,1,0,9,0,37857,Germany,Female,Master,Single,Yes
104697,783,53,80,103458,2,0,0,10,1,65378,Spain,Male,Master,Divorced,Yes
104698,674,54,87,77903,2,1,1,6,3,65546,Spain,Male,Bachelor,Married,No
104699,763,20,148,56004,4,0,1,1,3,52659,France,Male,High School,Married,No
104700,725,26,129,46992,1,1,1,2,3,80845,Germany,Female,Master,Divorced,No
104701,693,70,30,2477,3,0,1,0,4,75073,Spain,Male,High School,Single,No
104702,792,35,107,102894,3,0,1,6,1,44494,Spain,Female,High School,Single,No
104703,416,60,29,27051,4,1,1,2,1,54198,Spain,Male,High School,Single,Yes
104704,424,52,171,41025,2,1,0,5,0,42866,Germany,Male,Bachelor,Married,Yes
104705,394,74,11,1110,1,0,0,11,1,48531,Germany,Male,High School,Married,Yes
104706,609,72,50,137501,2,1,0,6,0,73003,France,Male,Master,Married,Yes
104707,503,51,120,116519,4,1,0,2,0,59730,France,Male,High School,Married,No
104708,504,58,176,39184,3,1,0,1,4,80589,France,Female,Master,Single,No
104709,779,31,151,43056,4,1,0,8,1,28386,Germany,Male,Master,Single,Yes
104710,712,21,151,61042,3,1,1,8,1,65520,Germany,Female,Bachelor,Married,No
104711,797,46,138,15373,1,1,1,6,4,76624,France,Female,High School,Married,Yes
104712,824,58,12,12546,3,0,0,4,4,62028,Germany,Female,Bachelor,Single,No
104713,583,62,90,56046,1,1,1,3,1,32741,France,Male,Master,Single,Yes
104714,400,67,73,5514,2,0,1,3,1,39000,France,Female,High School,Married,No
104715,655,32,19,30262,2,0,1,0,0,78171,France,Male,Master,Single,Yes
104716,611,45,71,33939,4,0,1,3,2,49341,Spain,Male,Bachelor,Married,No
